codice articolo;codice magazzino;anno;ordinato cliente;ordinato fornitore;prenotato cliente;carico;scarico;inventario
19178-18;00;2018;0;0;0;0;0;0
19190-18;00;2018;0;0;0;0;0;8
19194-18;00;2018;0;0;0;0;0;12
19195-18;00;2018;0;0;0;0;0;55
19196-18;00;2018;0;0;0;0;0;11
19197-18;00;2018;0;0;0;0;0;0
19208-36;00;2018;0;0;0;0;0;0
19209-18;00;2018;0;0;0;0;0;0
19210-14;00;2018;0;0;0;0;0;-2
19211-14;00;2018;0;0;0;0;0;0
19221-18;00;2018;0;0;0;0;0;0
19222-28;00;2018;0;0;0;0;0;0
19223-18;00;2018;0;0;0;0;0;0
19224-28;00;2018;0;0;0;0;0;0
19240-18;00;2018;0;0;0;0;0;0
19107-18;00;2018;0;0;0;0;0;0
19169-36;00;2018;0;0;0;0;0;0
19170-36;00;2018;0;0;0;0;0;0
19171-18;00;2018;0;0;0;0;0;0
19177-22;00;2018;0;0;0;0;0;0
19181-18;00;2018;0;0;0;0;0;0
19189-18;00;2018;0;0;0;0;0;13
19277-18;00;2018;0;0;0;0;0;22
19284-18;00;2018;0;0;0;0;0;0
20003-18;00;2018;0;0;0;0;0;35
20041-18;00;2018;0;0;0;0;0;0
20056-18;00;2018;0;0;0;0;0;3
17387-18;00;2018;0;0;0;0;0;0
17526-18;00;2018;0;0;0;0;0;0
17550-18;00;2018;0;0;0;0;0;0
17551-18;00;2018;0;0;0;0;0;-15
17557-18;00;2018;0;0;0;0;0;0
17562-18;00;2018;0;0;0;0;0;13
17570-18;00;2018;0;0;0;0;0;15
17621-18;00;2018;0;0;0;0;0;0
17622-18;00;2018;0;0;0;0;0;0
17735-18;00;2018;0;0;0;0;0;0
17739-18;00;2018;0;0;0;0;0;0
17740-18;00;2018;0;0;0;0;0;0
17762-36;00;2018;0;0;0;0;0;0
17770-18;00;2018;0;0;0;0;0;22
17772-18;00;2018;0;0;0;0;0;22
8020113002458M;00;2018;0;0;0;0;0;0
8020113002458;00;2018;0;0;0;0;0;0
1348;00;2018;0;0;0;0;0;-316
1355;00;2018;0;0;0;0;0;0
1294;00;2018;0;0;0;0;0;8
1270;00;2018;0;0;0;0;0;0
7630;00;2018;0;0;0;0;0;0
3458;00;2018;0;0;0;0;0;0
9770;00;2018;0;0;0;0;0;0
8002;00;2018;0;0;0;0;0;4116
8019;00;2018;0;0;0;0;0;1012
8026;00;2018;0;0;0;0;0;3336
8033;00;2018;0;0;0;0;0;0
8040;00;2018;0;0;0;0;0;-23
8057;00;2018;0;0;0;0;0;2896
8064;00;2018;0;0;0;0;0;2208
8071;00;2018;0;0;0;0;0;2556
8088;00;2018;0;0;0;0;0;3549
8095;00;2018;0;0;0;0;0;1024
8118;00;2018;0;0;0;0;0;1600
CATALOGO;00;2018;0;0;0;0;0;0
ESPOSITORE GIFT;00;2018;0;0;0;0;0;0
8224;00;2018;0;0;0;0;0;283
8125;00;2018;0;0;0;0;0;2880
3021;00;2018;0;0;0;0;0;-4060
8958;00;2018;0;0;0;0;0;0
8361;00;2018;0;0;0;0;0;4813
505000;00;2018;0;0;0;0;0;0
550000;00;2018;0;0;0;0;0;0
544000;00;2018;0;0;0;0;0;0
528000;00;2018;0;0;0;0;0;0
490000;00;2018;0;0;0;0;0;0
544200;00;2018;0;0;0;0;0;0
418300;00;2018;0;0;0;0;0;0
543200;00;2018;0;0;0;0;0;0
574200;00;2018;0;0;0;0;0;0
2970;00;2018;0;0;0;0;0;0
2963;00;2018;0;0;0;0;0;120
3007;00;2018;0;0;0;0;0;576
3038;00;2018;0;0;0;0;0;452
2987;00;2018;0;0;0;0;0;-89
3014;00;2018;0;0;0;0;0;-60
8545;00;2018;0;0;0;0;0;3765
8989;00;2018;0;0;0;0;0;4789
8460;00;2018;0;0;0;0;0;1548
8927;00;2018;0;0;0;0;0;1324
8330;00;2018;0;0;0;0;0;-10
2994;00;2018;0;0;0;0;0;2712
3052;00;2018;0;0;0;0;0;0
8866;00;2018;0;0;0;0;0;624
8293;00;2018;0;0;0;0;0;0
8286;00;2018;0;0;0;0;0;0
8279;00;2018;0;0;0;0;0;152
8309;00;2018;0;0;0;0;0;14774
8316;00;2018;0;0;0;0;0;2053
8859;00;2018;0;0;0;0;0;0
3083;00;2018;0;0;0;0;0;0
8941;00;2018;0;0;0;0;0;135
8934;00;2018;0;0;0;0;0;-22
8323;00;2018;0;0;0;0;0;0
9405;00;2018;0;0;0;0;0;774
9368;00;2018;0;0;0;0;0;591
8620;00;2018;0;0;0;0;0;6278
8781;00;2018;0;0;0;0;0;267
1959n;00;2018;0;0;0;0;0;87935
8347;00;2018;0;0;0;0;0;1104
9436;00;2018;0;0;0;0;0;1309
9443;00;2018;0;0;0;0;0;1330
19257-18;00;2018;0;0;0;0;0;61
19258-18;00;2018;0;0;0;0;0;54
19259-18;00;2018;0;0;0;0;0;94
19286-18;00;2018;0;0;0;0;0;0
19299-18;00;2018;0;0;0;0;0;63
19304-18;00;2018;0;0;0;0;0;3
19305-18;00;2018;0;0;0;0;0;32
19306-18;00;2018;0;0;0;0;0;73
19307-18;00;2018;0;0;0;0;0;3
19312-18;00;2018;0;0;0;0;0;0
19314-18;00;2018;0;0;0;0;0;0
19325-36;00;2018;0;0;0;0;0;0
19328-18;00;2018;0;0;0;0;0;0
19373-24;00;2018;0;0;0;0;0;1
20036-18;00;2018;0;0;0;0;0;22
20037-18;00;2018;0;0;0;0;0;0
20087-18;00;2018;0;0;0;0;0;0
20113-18;00;2018;0;0;0;0;0;6
9115;00;2018;0;0;0;0;0;2249
9122;00;2018;0;0;0;0;0;2257
9139;00;2018;0;0;0;0;0;2423
9146;00;2018;0;0;0;0;0;700
9153;00;2018;0;0;0;0;0;0
9160;00;2018;0;0;0;0;0;894
9177;00;2018;0;0;0;0;0;0
9351;00;2018;0;0;0;0;0;60
9184;00;2018;0;0;0;0;0;0
9191;00;2018;0;0;0;0;0;0
9207;00;2018;0;0;0;0;0;78
9214;00;2018;0;0;0;0;0;2531
9221;00;2018;0;0;0;0;0;-18
9238;00;2018;0;0;0;0;0;66
9245;00;2018;0;0;0;0;0;-12
9252;00;2018;0;0;0;0;0;0
4097;00;2018;0;0;0;0;0;0
9467;00;2018;0;0;0;0;0;462
9008815;00;2018;0;0;0;0;0;0
245B;00;2018;0;0;0;0;0;0
8131d;00;2018;0;0;0;0;0;0
9008815w;00;2018;0;0;0;0;0;360
9498;00;2018;0;0;0;0;0;-17100
3090;00;2018;0;0;0;0;0;7480
3120;00;2018;0;0;0;0;0;7857
7135;00;2018;0;0;0;0;0;1215
7111;00;2018;0;0;0;0;0;3098
7104;00;2018;0;0;0;0;0;35
7128;00;2018;0;0;0;0;0;846
3113;00;2018;0;0;0;0;0;7782
3137;00;2018;0;0;0;0;0;2819
3144;00;2018;0;0;0;0;0;-266
3151;00;2018;0;0;0;0;0;570
64s;00;2018;0;0;0;0;0;2623
7142;00;2018;0;0;0;0;0;-1041
9450;00;2018;0;0;0;0;0;-9
0394;00;2018;0;0;0;0;0;0
0370;00;2018;0;0;0;0;0;0
0400;00;2018;0;0;0;0;0;0
3106;00;2018;0;0;0;0;0;29591
9597;00;2018;0;0;0;0;0;14141
9511;00;2018;0;0;0;0;0;13423
9542;00;2018;0;0;0;0;0;21
9535;00;2018;0;0;0;0;0;0
9528;00;2018;0;0;0;0;0;23
9504;00;2018;0;0;0;0;0;2784
20114-18;00;2018;0;0;0;0;0;6
20117-18;00;2018;0;0;0;0;0;0
20118-18;00;2018;0;0;0;0;0;0
20119-18;00;2018;0;0;0;0;0;12
20120-18;00;2018;0;0;0;0;0;0
20126-18;00;2018;0;0;0;0;0;0
20129-18;00;2018;0;0;0;0;0;0
20142-18;00;2018;0;0;0;0;0;216
20144-18;00;2018;0;0;0;0;0;2
20145-18;00;2018;0;0;0;0;0;0
20162-18;00;2018;0;0;0;0;0;18
20163-18;00;2018;0;0;0;0;0;0
20192-18;00;2018;0;0;0;0;0;0
22757-18;00;2018;0;0;0;0;0;0
34051-09;00;2018;0;0;0;0;0;565
34101-18;00;2018;0;0;0;0;0;0
34102-09;00;2018;0;0;0;0;0;150
34105-09;00;2018;0;0;0;0;0;341
17564-18;00;2018;0;0;0;0;0;43
17725-18;00;2018;0;0;0;0;0;12
17721-18;00;2018;0;0;0;0;0;0
17395-18;00;2018;0;0;0;0;0;-2
7159;00;2018;0;0;0;0;0;8424
9603;00;2018;0;0;0;0;0;7
9559;00;2018;0;0;0;0;0;-3
9580;00;2018;0;0;0;0;0;18
9573;00;2018;0;0;0;0;0;275
9566;00;2018;0;0;0;0;0;12
17745-18;00;2018;0;0;0;0;0;-1
17483-18;00;2018;0;0;0;0;0;-1
34108-18;00;2018;0;0;0;0;0;0
34109-18;00;2018;0;0;0;0;0;862
34113-09;00;2018;0;0;0;0;0;395
34201-14;00;2018;0;0;0;0;0;0
85073-28;00;2018;0;0;0;0;0;0
85074-28;00;2018;0;0;0;0;0;0
85075-28;00;2018;0;0;0;0;0;2
85166-18;00;2018;0;0;0;0;0;96
88044-18;00;2018;0;0;0;0;0;0
88050-18;00;2018;0;0;0;0;0;0
88051-14;00;2018;0;0;0;0;0;0
88051-36;00;2018;0;0;0;0;0;9
88069-18;00;2018;0;0;0;0;0;0
88084-18;00;2018;0;0;0;0;0;0
89058-09;00;2018;0;0;0;0;0;0
89065-09;00;2018;0;0;0;0;0;134
89065-18;00;2018;0;0;0;0;0;586
89076-18;00;2018;0;0;0;0;0;494
9627;00;2018;0;0;0;0;0;-1068
9610;00;2018;0;0;0;0;0;4186
8187;00;2018;0;0;0;0;0;1160
9726;00;2018;0;0;0;0;0;1752
9733;00;2018;0;0;0;0;0;1608
9740;00;2018;0;0;0;0;0;994
9757;00;2018;0;0;0;0;0;2076
9764;00;2018;0;0;0;0;0;1032
9771;00;2018;0;0;0;0;0;1094
9788;00;2018;0;0;0;0;0;864
9795;00;2018;0;0;0;0;0;1284
9801;00;2018;0;0;0;0;0;76
9818;00;2018;0;0;0;0;0;886
9825;00;2018;0;0;0;0;0;876
9832;00;2018;0;0;0;0;0;-24
9849;00;2018;0;0;0;0;0;84
9856;00;2018;0;0;0;0;0;0
9863;00;2018;0;0;0;0;0;-286
GS90 G;00;2018;0;0;0;0;0;0
GS90 R;00;2018;0;0;0;0;0;0
AS80 SMILE;00;2018;0;0;0;0;0;0
1306;00;2018;0;0;0;0;0;0
4325;00;2018;0;0;0;0;0;0
GPFD5;00;2018;0;0;0;0;0;0
A80 19 ROSSO;00;2018;0;0;0;0;0;0
1764;00;2018;0;0;0;0;0;94
1375;00;2018;0;0;0;0;0;0
7647;00;2018;0;0;0;0;0;-61
9870;00;2018;0;0;0;0;0;106
8194;00;2018;0;0;0;0;0;0
0002;00;2018;0;0;0;0;0;-6780
0019;00;2018;0;0;0;0;0;-10140
0163;00;2018;0;0;0;0;0;0
3182;00;2018;0;0;0;0;0;0
0125;00;2018;0;0;0;0;0;-48
0170;00;2018;0;0;0;0;0;804
3365;00;2018;0;0;0;0;0;336
9931;00;2018;0;0;0;0;0;-636
9948;00;2018;0;0;0;0;0;576
9955;00;2018;0;0;0;0;0;768
9894;00;2018;0;0;0;0;0;792
9962;00;2018;0;0;0;0;0;3
9979;00;2018;0;0;0;0;0;0
9900;00;2018;0;0;0;0;0;0
9986;00;2018;0;0;0;0;0;7
9993;00;2018;0;0;0;0;0;624
0187;00;2018;0;0;0;0;0;0
9887;00;2018;0;0;0;0;0;-36
9917;00;2018;0;0;0;0;0;1824
9924;00;2018;0;0;0;0;0;0
9634;00;2018;0;0;0;0;0;546
9641;00;2018;0;0;0;0;0;1248
9658;00;2018;0;0;0;0;0;834
9665;00;2018;0;0;0;0;0;0
9672;00;2018;0;0;0;0;0;1968
9689;00;2018;0;0;0;0;0;121
9696;00;2018;0;0;0;0;0;1645
9702;00;2018;0;0;0;0;0;2076
9719;00;2018;0;0;0;0;0;1282
8149;00;2018;0;0;0;0;0;1668
8170;00;2018;0;0;0;0;0;1867
8156;00;2018;0;0;0;0;0;2028
8163;00;2018;0;0;0;0;0;2940
7678;00;2018;0;0;0;0;0;8220
1337;00;2018;0;0;0;0;0;0
1344;00;2018;0;0;0;0;0;0
1641;00;2018;0;0;0;0;0;0
1498;00;2018;0;0;0;0;0;-5
1436;00;2018;0;0;0;0;0;-1
1535;00;2018;0;0;0;0;0;0
0408;00;2018;0;0;0;0;0;1104
0507;00;2018;0;0;0;0;0;5520
0606;00;2018;0;0;0;0;0;4656
0705;00;2018;0;0;0;0;0;3660
0804;00;2018;0;0;0;0;0;2832
0415;00;2018;0;0;0;0;0;-18
0514;00;2018;0;0;0;0;0;4080
0613;00;2018;0;0;0;0;0;3480
0712;00;2018;0;0;0;0;0;2420
0811;00;2018;0;0;0;0;0;1128
0422;00;2018;0;0;0;0;0;121
0521;00;2018;0;0;0;0;0;4080
1597;00;2018;0;0;0;0;0;0
1085;00;2018;0;0;0;0;0;1440
1184;00;2018;0;0;0;0;0;3192
0828;00;2018;0;0;0;0;0;1654
1092;00;2018;0;0;0;0;0;1440
1108;00;2018;0;0;0;0;0;288
1115;00;2018;0;0;0;0;0;840
1122;00;2018;0;0;0;0;0;304
1139;00;2018;0;0;0;0;0;-29
1146;00;2018;0;0;0;0;0;44
1153;00;2018;0;0;0;0;0;264
1160;00;2018;0;0;0;0;0;216
1177;00;2018;0;0;0;0;0;552
5598;00;2018;0;0;0;0;0;235
1542;00;2018;0;0;0;0;0;616
5420;00;2018;0;0;0;0;0;-1
1191;00;2018;0;0;0;0;0;3864
1207;00;2018;0;0;0;0;0;2293
1214;00;2018;0;0;0;0;0;2904
1221;00;2018;0;0;0;0;0;1272
1238;00;2018;0;0;0;0;0;1623
1245;00;2018;0;0;0;0;0;1751
1252;00;2018;0;0;0;0;0;1821
1269;00;2018;0;0;0;0;0;1848
1276;00;2018;0;0;0;0;0;1896
5413;00;2018;0;0;0;0;0;-7
0590;00;2018;0;0;0;0;0;3385
1788;00;2018;0;0;0;0;0;24
1795;00;2018;0;0;0;0;0;52
1801;00;2018;0;0;0;0;0;21
1818;00;2018;0;0;0;0;0;12
1825;00;2018;0;0;0;0;0;7
1832;00;2018;0;0;0;0;0;-6
1856;00;2018;0;0;0;0;0;51
1849;00;2018;0;0;0;0;0;49
1863;00;2018;0;0;0;0;0;87
1771;00;2018;0;0;0;0;0;58
1528;00;2018;0;0;0;0;0;197
1658;00;2018;0;0;0;0;0;0
1870;00;2018;0;0;0;0;0;0
1887;00;2018;0;0;0;0;0;0
1894;00;2018;0;0;0;0;0;0
0149;00;2018;0;0;0;0;0;311
0156;00;2018;0;0;0;0;0;83
GD90 46-N;00;2018;0;0;0;0;0;0
GD90 26-N;00;2018;0;0;0;0;0;0
GD90 W.S;00;2018;0;0;0;0;0;0
GD90 Q.F;00;2018;0;0;0;0;0;0
AD 80 Q.F;00;2018;0;0;0;0;0;0
GD90 26-B;00;2018;0;0;0;0;0;0
GD90 46-B;00;2018;0;0;0;0;0;0
GD90 18 ANNI;00;2018;0;0;0;0;0;0
GPF020;00;2018;0;0;0;0;0;-1703
5406;00;2018;0;0;0;0;0;0
1948;00;2018;0;0;0;0;0;144
1917;00;2018;0;0;0;0;0;0
1962;00;2018;0;0;0;0;0;2184
1979;00;2018;0;0;0;0;0;-168
1986;00;2018;0;0;0;0;0;-24
1993;00;2018;0;0;0;0;0;-10
2006;00;2018;0;0;0;0;0;0
G110 22;00;2018;0;0;0;0;0;0
G110 10;00;2018;0;0;0;0;0;0
G110 19;00;2018;0;0;0;0;0;0
G110 11;00;2018;0;0;0;0;0;0
G110 26;00;2018;0;0;0;0;0;0
A60 46;00;2018;0;0;0;0;0;0
A60 26;00;2018;0;0;0;0;0;0
A60 10;00;2018;0;0;0;0;0;0
3885;00;2018;0;0;0;0;0;2486
0248;00;2018;0;0;0;0;0;20
0224;00;2018;0;0;0;0;0;2
0217;00;2018;0;0;0;0;0;-10
0231;00;2018;0;0;0;0;0;126
0026;00;2018;0;0;0;0;0;151
0033;00;2018;0;0;0;0;0;7
0040;00;2018;0;0;0;0;0;-17
0057;00;2018;0;0;0;0;0;223
0064;00;2018;0;0;0;0;0;222
0071;00;2018;0;0;0;0;0;126
0088;00;2018;0;0;0;0;0;198
0095;00;2018;0;0;0;0;0;6
0101;00;2018;0;0;0;0;0;150
0118;00;2018;0;0;0;0;0;198
0255;00;2018;0;0;0;0;0;-840
0262;00;2018;0;0;0;0;0;-1464
0279;00;2018;0;0;0;0;0;1386
0620;00;2018;0;0;0;0;0;3624
0729;00;2018;0;0;0;0;0;2709
0439;00;2018;0;0;0;0;0;-48
0538;00;2018;0;0;0;0;0;2616
0637;00;2018;0;0;0;0;0;2004
0736;00;2018;0;0;0;0;0;1479
0835;00;2018;0;0;0;0;0;336
0446;00;2018;0;0;0;0;0;-24
0545;00;2018;0;0;0;0;0;2616
0644;00;2018;0;0;0;0;0;2088
0743;00;2018;0;0;0;0;0;1272
0842;00;2018;0;0;0;0;0;480
0453;00;2018;0;0;0;0;0;-9
0552;00;2018;0;0;0;0;0;2640
0651;00;2018;0;0;0;0;0;2136
0750;00;2018;0;0;0;0;0;1536
0859;00;2018;0;0;0;0;0;428
0460;00;2018;0;0;0;0;0;-16
0569;00;2018;0;0;0;0;0;2616
0668;00;2018;0;0;0;0;0;2256
0767;00;2018;0;0;0;0;0;1600
0866;00;2018;0;0;0;0;0;888
0477;00;2018;0;0;0;0;0;-24
0576;00;2018;0;0;0;0;0;2496
0675;00;2018;0;0;0;0;0;2112
0774;00;2018;0;0;0;0;0;1136
0873;00;2018;0;0;0;0;0;378
0484;00;2018;0;0;0;0;0;-24
0583;00;2018;0;0;0;0;0;2736
0682;00;2018;0;0;0;0;0;1584
0781;00;2018;0;0;0;0;0;1542
0880;00;2018;0;0;0;0;0;888
0392;00;2018;0;0;0;0;0;651
0491;00;2018;0;0;0;0;0;4064
0699;00;2018;0;0;0;0;0;2880
0798;00;2018;0;0;0;0;0;2064
0903;00;2018;0;0;0;0;0;960
0910;00;2018;0;0;0;0;0;156
0927;00;2018;0;0;0;0;0;1212
0934;00;2018;0;0;0;0;0;564
0941;00;2018;0;0;0;0;0;444
0958;00;2018;0;0;0;0;0;540
0965;00;2018;0;0;0;0;0;468
0972;00;2018;0;0;0;0;0;500
0989;00;2018;0;0;0;0;0;456
0897;00;2018;0;0;0;0;0;720
0996;00;2018;0;7200;0;0;0;2658
1009;00;2018;0;7200;0;0;0;-944
1016;00;2018;0;0;0;0;0;3648
1030;00;2018;0;0;0;0;0;2764
1023;00;2018;0;0;0;0;0;2690
1047;00;2018;0;0;0;0;0;7607
1054;00;2018;0;0;0;0;0;13310
1061;00;2018;0;0;0;0;0;2375
1078;00;2018;0;0;0;0;0;1844
1719;00;2018;0;0;0;0;0;-312
1702;00;2018;0;0;0;0;0;8808
1726;00;2018;0;0;0;0;0;168
8200;00;2018;0;0;0;0;0;1944
8217;00;2018;0;0;0;0;0;6001
1733;00;2018;0;0;0;0;0;0
1740;00;2018;0;0;0;0;0;0
1757;00;2018;0;0;0;0;0;0
1368;00;2018;0;0;0;0;0;258
1351;00;2018;0;0;0;0;0;0
1382;00;2018;0;0;0;0;0;0
1399;00;2018;0;0;0;0;0;-19
1405;00;2018;0;0;0;0;0;0
1412;00;2018;0;0;0;0;0;0
1429;00;2018;0;0;0;0;0;260
1443;00;2018;0;0;0;0;0;0
1450;00;2018;0;0;0;0;0;0
A60 19;00;2018;0;0;0;0;0;0
A60 22;00;2018;0;0;0;0;0;0
GS90 BC C;00;2018;0;0;0;0;0;0
GS 90 L;00;2018;0;0;0;0;0;0
0194;00;2018;0;0;0;0;0;2397
GS 90 C;00;2018;0;0;0;0;0;0
2037;00;2018;0;0;0;0;0;-1452
1900;00;2018;0;0;0;0;0;2328
1955;00;2018;0;0;0;0;0;312
2013;00;2018;0;0;0;0;0;100
2020;00;2018;0;0;0;0;0;30
GS 90 1C;00;2018;0;0;0;0;0;0
GS 90 1R;00;2018;0;0;0;0;0;0
G110 46;00;2018;0;0;0;0;0;0
G110 ASS;00;2018;0;0;0;0;0;0
3228;00;2018;0;0;0;0;0;0
GS 90 W;00;2018;0;0;0;0;0;0
GS BCB;00;2018;0;0;0;0;0;0
2068;00;2018;0;0;0;0;0;48
2075;00;2018;0;0;0;0;0;23
2082;00;2018;0;0;0;0;0;123
2099;00;2018;0;0;0;0;0;-10
2105;00;2018;0;0;0;0;0;401
2112;00;2018;0;0;0;0;0;7
2129;00;2018;0;0;0;0;0;1
2136;00;2018;0;0;0;0;0;179
2143;00;2018;0;0;0;0;0;-24
2150;00;2018;0;0;0;0;0;159
2167;00;2018;0;0;0;0;0;259
2174;00;2018;0;0;0;0;0;315
2181;00;2018;0;0;0;0;0;117
A60 11;00;2018;0;0;0;0;0;0
GS 90 F;00;2018;0;0;0;0;0;0
G110 14;00;2018;0;0;0;0;0;0
2044;00;2018;0;0;0;0;0;-91
2051;00;2018;0;0;0;0;0;25
A 60;00;2018;0;0;0;0;0;0
GD 90 N-B;00;2018;0;0;0;0;0;0
D4 STANDARD;00;2018;0;0;0;0;0;0
3946;00;2018;0;0;0;0;0;-36
2228;00;2018;0;0;0;0;0;5764
0286;00;2018;0;0;0;0;0;588
0293;00;2018;0;0;0;0;0;-108
0309;00;2018;0;0;0;0;0;-24
0316;00;2018;0;0;0;0;0;5583
0323;00;2018;0;0;0;0;0;5197
0330;00;2018;0;0;0;0;0;1690
0347;00;2018;0;0;0;0;0;5508
0354;00;2018;0;0;0;0;0;4473
3211;00;2018;0;0;0;0;0;384
1290;00;2018;0;0;0;0;0;-6
0200;00;2018;0;0;0;0;0;0
1283;00;2018;0;0;0;0;0;-12
0132;00;2018;0;0;0;0;0;-129
1696;00;2018;0;0;0;0;0;23
7654;00;2018;0;0;0;0;0;2552
7661;00;2018;0;0;0;0;0;259
1313;00;2018;0;0;0;0;0;0
1320;00;2018;0;0;0;0;0;0
1467;00;2018;0;0;0;0;0;-12
1474;00;2018;0;0;0;0;0;-44
1481;00;2018;0;0;0;0;0;0
1504;00;2018;0;0;0;0;0;224
1511;00;2018;0;0;0;0;0;0
1627;00;2018;0;0;0;0;0;0
1580;00;2018;0;0;0;0;0;0
1559;00;2018;0;0;0;0;0;0
1566;00;2018;0;0;0;0;0;0
1665;00;2018;0;0;0;0;0;0
1672;00;2018;0;0;0;0;0;0
1689;00;2018;0;0;0;0;0;0
GS90;00;2018;0;0;0;0;0;0
AD80 T.A;00;2018;0;0;0;0;0;0
AD80 B.C;00;2018;0;0;0;0;0;0
GS90 BC R;00;2018;0;0;0;0;0;0
GS90 TA;00;2018;0;0;0;0;0;0
GS90 B;00;2018;0;0;0;0;0;0
2501;00;2018;0;0;0;0;0;4570
2525;00;2018;0;0;0;0;0;11146
2532;00;2018;0;0;0;0;0;13834
2549;00;2018;0;0;0;0;0;20367
2518;00;2018;0;0;0;0;0;-54
2556;00;2018;0;0;0;0;0;0
9481;00;2018;0;0;0;0;0;8449
2365;00;2018;0;0;0;0;0;1858
2372;00;2018;0;0;0;0;0;8184
2587;00;2018;0;0;0;0;0;5278
2594;00;2018;0;0;0;0;0;516
3973;00;2018;0;0;0;0;0;-48
3980;00;2018;0;0;0;0;0;2271
4574;00;2018;0;0;0;0;0;9900
3966;00;2018;0;0;0;0;0;-47
4604;00;2018;0;0;0;0;0;6858
4611;00;2018;0;0;0;0;0;6216
4598;00;2018;0;0;0;0;0;3529
2488;00;2018;0;7200;0;0;0;7019
2495;00;2018;0;0;0;0;0;3896
2389;00;2018;0;0;0;0;0;8676
2396;00;2018;0;3600;0;0;0;1884
2402;00;2018;0;0;0;0;0;4848
2419;00;2018;0;0;0;0;0;4933
2426;00;2018;0;0;0;0;0;4560
2440;00;2018;0;0;0;0;0;6180
2457;00;2018;0;0;0;0;0;6701
2464;00;2018;0;0;0;0;0;4872
2471;00;2018;0;0;0;0;0;6972
2433;00;2018;0;0;0;0;0;6890
3959;00;2018;0;0;0;0;0;1242
4628;00;2018;0;0;0;0;0;8488
4567;00;2018;0;0;0;0;0;13968
G110-80;00;2018;0;0;0;0;0;-8980
G110-09;00;2018;0;0;0;0;0;80000
G110-10;00;2018;0;0;0;0;0;0
G110-14;00;2018;0;0;0;0;0;0
G110-49;00;2018;0;0;0;0;0;0
G110-04;00;2018;0;0;0;0;0;0
G110-02;00;2018;0;0;0;0;0;0
G110-45;00;2018;0;0;0;0;0;80000
d4-80;00;2018;0;0;0;0;0;0
8873;00;2018;0;0;0;0;0;93
1497;00;2018;0;0;0;0;0;0
1473;00;2018;0;0;0;0;0;0
1466;00;2018;0;0;0;0;0;0
1527;00;2018;0;0;0;0;0;0
TAV;00;2018;0;0;0;0;0;0
G110-06;00;2018;0;0;0;0;0;3720
CR 2 55;00;2018;0;0;0;0;0;0
A60-01;00;2018;0;0;0;0;0;0
A60-06;00;2018;0;0;0;0;0;0
A60-09;00;2018;0;0;0;0;0;0
A60-12;00;2018;0;0;0;0;0;0
A60-02;00;2018;0;0;0;0;0;0
4437;00;2018;0;0;0;0;0;8870
4444;00;2018;0;0;0;0;0;-336
4451;00;2018;0;0;0;0;0;5120
4468;00;2018;0;0;0;0;0;-154
4475;00;2018;0;0;0;0;0;2635
4482;00;2018;0;0;0;0;0;4887
4499;00;2018;0;0;0;0;0;2498
P001;00;2018;0;0;0;0;0;0
P002;00;2018;0;0;0;0;0;0
P003;00;2018;0;0;0;0;0;0
P004;00;2018;0;0;0;0;0;0
P005;00;2018;0;0;0;0;0;0
4536;00;2018;0;0;0;0;0;3460
4659;00;2018;0;0;0;0;0;10463
4819;00;2018;0;0;0;0;0;2897
4826;00;2018;0;0;0;0;0;2940
4833;00;2018;0;0;0;0;0;449
4734;00;2018;0;0;0;0;0;2901
4840;00;2018;0;0;0;0;0;316
4857;00;2018;0;0;0;0;0;1761
4864;00;2018;0;0;0;0;0;1951
4888;00;2018;0;0;0;0;0;1716
4796;00;2018;0;0;0;0;0;2990
4802;00;2018;0;0;0;0;0;2952
4635;00;2018;0;0;0;0;0;5831
4741;00;2018;0;0;0;0;0;2655
4680;00;2018;0;0;0;0;0;139
4697;00;2018;0;0;0;0;0;-130
2631;00;2018;0;0;0;0;0;734
2648;00;2018;0;0;0;0;0;924
2655;00;2018;0;0;0;0;0;204
4543;00;2018;0;0;0;0;0;5953
4550;00;2018;0;0;0;0;0;5333
2617;00;2018;0;0;0;0;0;-81
2600;00;2018;0;0;0;0;0;156
2624;00;2018;0;0;0;0;0;528
4642;00;2018;0;0;0;0;0;2609
G110-01;00;2018;0;0;0;0;0;0
G110-11;00;2018;0;0;0;0;0;0
CR-1;00;2018;0;0;0;0;0;0
2570;00;2018;0;0;0;0;0;0
4758;00;2018;0;0;0;0;0;1703
4765;00;2018;0;0;0;0;0;1689
4666;00;2018;0;0;0;0;0;2620
4673;00;2018;0;0;0;0;0;2340
4703;00;2018;0;0;0;0;0;1307
4710;00;2018;0;0;0;0;0;1296
5076;00;2018;0;0;0;0;0;0
4772;00;2018;0;0;0;0;0;2161
4789;00;2018;0;0;0;0;0;2280
2679;00;2018;0;0;0;0;0;243
2945;00;2018;0;0;0;0;0;-289
2778;00;2018;0;0;0;0;0;47
2761;00;2018;0;0;0;0;0;-2
2822;00;2018;0;0;0;0;0;-22408
2839;00;2018;0;0;0;0;0;70
2884;00;2018;0;0;0;0;0;137
2877;00;2018;0;0;0;0;0;61
2853;00;2018;0;0;0;0;0;140
2907;00;2018;0;0;0;0;0;53
2891;00;2018;0;0;0;0;0;108
2860;00;2018;0;0;0;0;0;-18
2976;00;2018;0;0;0;0;0;-28
2914;00;2018;0;0;0;0;0;58
2921;00;2018;0;0;0;0;0;64
3515;00;2018;0;0;0;0;0;-178
